lig,rec,g1,g2,g3,g4,g5,g6,g7,g8
O,N_a_D,0.01249,0.01725,0.0007213,-0.003383,-0.002611,-0.01995,0.00117,0.003785
O,N_ba_D,0.004569,0.002953,-0.004232,-0.002832,-0.0123,-0.006849,-0.01057,0.007286
O,Np_D,0.001271,0.02904,0.01134,0.01232,0.01438,0.02235,0.03546,0.0192
O,N_SP2_D,-0.01061,0.001621,0.004206,0.001175,-0.002108,0.007751,-0.003161,0.009699
O,N_AMID_D,-0.01837,0.00287,-0.006993,-0.01511,-0.01656,-0.01044,-0.02227,-0.02528
O,Np_RES_D,0.01397,0.007501,0.02166,-0.0001792,0.005216,-0.01057,-0.00742,0.002581
O,N_DA,0.001122,-0.002773,-0.004582,-0.01144,0.003753,0.000161,0.003225,-0.004463
O,N_a_DA,-0.001195,0.0005762,0.004394,0.008688,-0.004668,-0.005533,-0.01921,-0.02071
O,O_DA,-0.00146,-0.003996,0.001904,0.005037,0.001679,-0.02014,0.006327,-0.01074
O,O_ba_DA,0.004557,0.01254,0.01515,0.01076,0.00745,-0.006479,-0.006682,-0.008351
O,Met_DA,-0.008968,-0.005338,0.0006666,0.002589,-0.005366,-0.008792,0.0179,0.02194
O,N_A,-0.006318,-0.004216,0.0001879,0.001049,-0.01091,0.004936,-0.01211,0.005821
O,N_a_A,-0.000632,-0.009585,0.002007,0.00266,-0.001891,-0.02746,0.005891,-0.006718
O,O_A,0.01164,-0.008803,-0.002141,-0.003788,0.0004364,-0.001705,-0.01726,0.01678
O,O_a_A,-0.0008699,2.611e-07,0.009167,0.002456,0.007569,0.006519,0.003862,0.00101
O,On_A,0.009417,-0.007765,0.005557,-0.00945,0.01615,-0.003162,-0.006981,-0.009858
O,O_SP2_A,0.006398,0.009992,-0.001618,0.01333,-0.005304,0.002155,0.007079,0.00429
O,O_AMID,-0.005646,0.001882,-0.006433,-0.002604,-0.0006276,-0.01569,-0.01388,-0.01612
O,O_CAR,0.008722,-0.005716,-0.008406,-0.01243,-0.006646,0.006374,0.006714,-0.007596
O,O_ALD,0.02978,0.02008,0.01962,0.05454,0.06311,0.05052,0.04899,0.04256
O,N,0.01355,0.001794,0.00892,0.003822,0.001084,0.002989,-0.002005,-0.003639
O,Np,-0.02117,0.009066,-0.003286,-0.000389,0.004845,0.006636,0.01058,0.009896
O,N_SP,-0.006577,-0.001945,-0.0007347,-0.001384,-0.0006105,0.0139,-0.002966,-0.0008208
O,O,0.009035,-0.012,0.006551,0.002214,0.0009202,0.008571,0.005388,0.009856
O,On,-0.00644,-0.001765,-0.004336,0.004656,-0.005068,0.00455,-0.00168,0.01326
O,S,0.007939,0.01131,0.002709,0.004772,0.009733,-0.004731,0.0006859,-0.001354
O,S_a,-0.003711,-0.008312,-0.01066,-0.0002179,0.001421,-0.004011,0.0006736,0.008425
O,S_H,-0.01389,-0.001947,0.008361,0.001285,-0.0008279,-0.007225,-0.003952,-0.01827
O,P,0.001798,0.01886,0.005093,0.001611,0.008551,0.005041,-0.001156,-0.004945
O,U,0.0006493,-0.007596,0.003638,0.01006,-0.01171,-0.01201,-0.003296,0.000838
On,H,-0.001342,0.001265,0.007467,0.00791,0.0005617,0.007066,-0.004528,-0.0002465
On,H_N,0.001675,-0.0007519,-0.005397,0.009937,-0.0113,-0.01678,0.00939,-0.007947
On,H_O,0.01268,0.0006631,0.001925,0.001381,0.003035,0.006077,0.01213,-0.002724
On,H_S,0.002847,0.001264,0.00172,0.004567,-0.0001383,0.01086,0.01098,0.004043
On,H_ba,0.005521,-0.007576,0.003873,0.001815,0.01223,0.01056,-0.007425,-0.007824
On,C,0.009359,-0.007452,-0.005391,0.004465,0.006196,-0.001558,2.696e-05,-0.007731
On,C_a,0.007933,0.003368,0.007076,-0.0008462,-0.006473,0.001339,0.005931,0.007281
On,C_SP2,-0.014,-0.005968,0.005345,-0.01148,-0.01544,-0.0009428,0.0129,0.005857
On,C_SP,-0.0008179,-0.004155,0.003418,0.01084,-0.006683,-0.005281,0.0005947,0.001933
On,F,-0.002948,0.001747,0.003872,0.003747,-0.0004671,-0.01116,-0.002327,0.004372
On,F_ba,-0.001977,-0.002262,-0.008462,-0.003926,0.006567,0.007028,0.01279,-0.008023
On,Cl,-0.006926,0.003649,0.01118,0.006376,0.02096,-0.006386,-0.01213,-0.004647
On,Cl_ba,-0.001771,-0.004399,0.00798,-0.008182,0.006938,-0.00216,0.009814,-0.001007
On,Br,0.003024,0.005953,0.005652,-0.008128,-0.001189,-0.004335,-0.006601,-0.003529
On,Br_ba,-0.01146,0.006179,0.007095,-0.002221,-0.00194,-0.004654,0.005857,-0.001583
On,I,-0.004521,0.008374,-0.008193,0.00811,0.006364,-0.002202,0.00064,0.001416
On,I_ba,-0.007306,0.0004127,-0.003775,0.01683,-0.002081,-0.003455,0.004324,0.005465
On,N_D,0.005928,0.004849,-0.01171,0.0007047,0.004292,-0.004085,-0.005499,-0.003104
On,N_a_D,-0.003597,0.002755,-0.0021,0.005234,-0.001329,0.004651,-0.007279,-0.01563
On,N_ba_D,-0.001316,-0.008024,-0.008461,-0.003546,-0.006614,-0.007056,-0.009706,-0.006404
On,Np_D,0.009949,0.006095,0.008225,-0.004059,-0.01511,0.003465,0.02219,0.025
On,N_SP2_D,-0.008224,-0.007985,0.005269,-0.009582,-0.008751,-0.004572,0.00857,-0.005269
On,N_AMID_D,-0.009198,-0.002064,0.004161,-0.005238,-0.01263,-0.005358,0.01127,-0.00216
On,Np_RES_D,0.001038,-0.006004,-0.003792,0.00701,-0.0007263,-0.007228,-0.02134,-0.00976
On,N_DA,0.003352,0.001455,0.006315,0.0007995,0.004497,0.009328,0.005902,-0.007861
On,N_a_DA,0.007756,0.01476,0.005815,-0.003759,0.007879,0.007412,0.0133,-0.01001
On,O_DA,-0.002704,-0.000228,0.002459,-0.0008811,-0.001253,0.009398,0.01491,0.01415
On,O_ba_DA,-0.005995,0.008741,-0.007243,-0.002654,0.01731,0.004096,0.004722,0.01586
On,Met_DA,0.004231,0.0008006,-0.008988,0.008792,-0.01302,-0.01205,0.00638,0.005407
On,N_A,-0.002009,0.007415,0.01061,0.01245,0.0009406,0.00123,0.009375,0.002043
On,N_a_A,-0.003051,-0.008824,-0.003437,-0.01069,-0.01942,0.0007124,-0.005341,-0.01163
On,O_A,-0.006331,-0.005762,-0.02028,-0.006056,-0.01649,-0.005318,-0.006849,0.009075
On,O_a_A,0.005798,-0.002652,0.0006395,0.00283,0.005301,0.004922,0.01229,-0.01041
On,On_A,0.02976,0.00672,0.01406,0.0008851,0.01211,0.004123,0.002943,-0.01347
On,O_SP2_A,0.002087,-0.008026,0.01176,-0.004099,-0.002003,0.006959,0.01287,-0.008325
On,O_AMID,0.009274,0.02976,0.02701,0.001527,-0.003577,0.009414,0.01241,0.01019
On,O_CAR,0.005428,0.003069,0.002648,-0.007865,-0.01486,-0.01493,-0.007631,0.01689
On,O_ALD,-0.0008483,0.003602,0.01237,0.002868,0.01791,0.03962,0.02501,0.01255
On,N,0.002152,0.004397,-0.01203,0.005511,0.004111,0.002886,-0.01152,0.006466
On,Np,0.005524,0.004166,0.006491,-0.00297,0.007057,0.003103,0.009332,-0.006116
On,N_SP,-0.01138,-0.001771,-0.003547,0.005032,0.003839,-0.00721,-0.0003341,-0.003031
On,O,-0.0003979,0.00145,0.003584,0.0007059,-0.002082,0.004904,-0.01018,0.006876
On,On,0.01187,0.01089,-0.004269,0.001192,-0.0007692,0.009232,0.0008293,-0.01071
On,S,0.002697,-0.0003796,-0.00561,-0.008213,-0.005145,0.01218,0.02304,0.01096
On,S_a,0.006036,-0.002592,0.006449,-0.0001608,0.01133,-0.0005526,0.003783,0.004955
On,S_H,0.005158,-0.01336,-0.006062,0.0007642,8.48e-05,-0.009171,0.01091,0.001807
On,P,0.01517,0.01659,0.003871,0.003134,0.007288,0.00613,0.01418,0.0103
On,U,-0.001776,-0.001504,0.003768,0.006149,-0.01145,-0.002081,0.007411,0.005271
S,H,0.1135,0.04376,-0.1003,-0.1291,0.02836,0.0601,-0.06107,-0.1405
S,H_N,0.05908,-0.03572,-0.1144,-0.201,-0.2264,-0.0694,0.0121,0.01619
S,H_O,0.05718,0.0372,0.09704,0.05732,-0.06035,-0.1198,-0.1418,-0.141
S,H_S,0.05817,0.09277,0.1333,0.07897,0.05634,-0.03315,-0.1765,-0.1213
S,H_ba,0.01215,-0.074,-0.08017,-0.02456,-0.004648,-0.01744,-0.09069,-0.1295
S,C,0.08869,0.1449,-0.01601,-0.1475,-0.1513,0.0222,0.1895,0.09727
S,C_a,0.08333,0.07955,0.03642,-0.01493,0.008961,-0.03596,-0.03994,-0.03701
S,C_SP2,-0.09878,-0.07835,-0.06088,-0.002987,0.02751,0.1661,0.1878,0.03323
S,C_SP,0.01332,-0.01594,0.05059,-0.007876,-0.02648,0.03129,0.00524,-0.04112
S,F,-0.01263,0.03095,-0.01427,-0.01884,0.0144,0.007049,-0.02277,-0.03034
S,F_ba,0.02148,0.05374,-0.000918,-0.01244,-0.003936,0.02802,-0.04092,0.000241
S,Cl,-0.002431,0.01218,-0.009994,-0.01161,0.02964,-0.02842,-0.02632,-0.09032
S,Cl_ba,-0.03233,0.04021,-0.06004,0.01004,-0.01715,-0.04236,-0.01114,0.01099
S,Br,0.05075,0.03823,0.02179,-0.004712,0.04159,-0.07997,-0.01578,0.02916
S,Br_ba,-0.0288,0.001876,-0.0319,0.04123,-0.03565,-0.06595,-0.02913,0.00462
S,I,0.05157,0.01074,0.0375,0.0149,-0.05519,-0.07494,-0.03384,-0.04612
S,I_ba,0.009108,-0.01363,-0.01943,-0.05922,0.05039,-0.01655,-0.0717,-0.004958
S,N_D,0.06784,0.05872,0.07671,0.06485,0.06802,0.05873,0.0384,0.004119
S,N_a_D,0.04593,0.02206,-0.04095,-0.05032,-0.03877,-0.002842,0.001613,-0.04112
S,N_ba_D,0.07714,0.05294,0.03265,-0.02094,-0.05925,-0.05155,0.04477,0.07589
S,Np_D,0.0662,0.03065,0.01723,-0.09067,-0.08805,0.1388,0.4112,0.3575
S,N_SP2_D,0.004379,-0.01322,0.01659,0.01231,-0.009015,-0.002975,0.005517,0.01626
S,N_AMID_D,0.08991,-0.01664,-0.1012,-0.1559,-0.008553,-0.0432,-0.1316,-0.1354
S,Np_RES_D,0.07046,-0.003741,-0.07193,-0.1004,-0.0524,-0.01737,-0.1133,-0.1056
S,N_DA,-0.0207,-0.04888,0.01576,-0.006995,0.02053,0.02348,-0.03592,0.001704
S,N_a_DA,0.06895,-0.02878,-0.06146,-0.1233,-0.05508,-0.05453,-0.0689,-0.1448
S,O_DA,0.2291,0.1907,0.1181,0.01359,-0.04543,-0.01871,-0.03364,-0.0778
S,O_ba_DA,0.03424,0.01462,-0.03498,0.02022,0.0938,0.2091,-0.02669,-0.1253
S,Met_DA,-0.04549,-0.01451,-0.1434,-0.1224,0.07829,0.07937,0.1168,0.03989
S,N_A,-0.03758,0.008232,0.01802,0.02262,0.02274,-0.008661,-0.05047,-0.01391
S,N_a_A,0.007745,0.002229,-0.08314,0.01363,-0.1005,-0.04424,0.0375,0.08354
S,O_A,0.02631,0.1047,0.123,0.1096,0.0553,-0.06736,-0.01895,0.02774
S,O_a_A,0.04105,0.03117,-0.04695,0.002059,0.03056,0.01333,-0.01157,0.005444
S,On_A,0.1861,0.2376,0.2755,0.2535,0.2104,0.06616,-0.102,-0.2083
S,O_SP2_A,0.03703,0.08376,0.1135,0.1085,0.05479,-0.02888,-0.06226,-4.266e-05
S,O_AMID,0.1143,0.1069,0.09407,0.0003001,-0.02471,0.01435,-0.05649,-0.1762
S,O_CAR,0.05805,-0.004961,0.0352,0.01899,-0.09414,-0.07108,-0.0496,-0.02203
S,O_ALD,0.1194,0.1987,0.3253,0.5181,0.7094,0.7129,0.5245,0.2925
S,N,0.04176,0.08945,0.1292,0.09302,0.04648,0.1962,0.2906,0.2446
S,Np,0.01259,0.04877,-0.01571,0.01107,0.001006,0.03324,0.005747,-0.03283
S,N_SP,-0.0055,-0.03827,0.01149,0.009533,0.007712,-0.02555,0.02803,-0.03271
S,O,-0.02392,-0.02379,-0.002265,-0.03846,0.01764,-0.01291,0.07209,-0.03891
S,On,-0.05057,0.03555,0.07934,-0.03812,0.002546,0.0271,0.01593,0.03098
S,S,0.1115,0.1548,0.07854,0.04142,-0.1418,-0.1626,0.004011,0.09111
S,S_a,0.01864,-0.003808,0.03662,-0.01721,-0.01492,-0.0457,0.0002154,0.01059
S,S_H,0.01551,0.09493,0.08651,0.05246,0.04747,-0.02324,0.02652,-0.05152
S,P,-0.02066,0.02188,0.0601,0.09552,0.05939,0.005648,0.03632,0.02132
S,U,0.09462,0.08864,0.09569,0.05299,0.02072,-0.009862,-0.05195,-0.02637
S_a,H,0.08049,0.0544,-0.123,-0.135,-0.0711,-0.01726,-0.02829,-0.09595
S_a,H_N,0.1261,0.1009,0.1009,0.007555,-0.02404,-0.03019,0.04828,0.00378
S_a,H_O,0.07972,0.1235,0.09259,0.1296,0.002331,-0.1358,-0.1219,-0.08898
S_a,H_S,-0.0001126,-0.02976,0.0123,-0.03827,0.0135,-0.05315,-0.09752,-0.1024
S_a,H_ba,0.07205,-0.01414,-0.03427,-0.08523,-0.04828,-0.04008,-0.005804,-0.05302
S_a,C,0.1124,0.06204,0.00446,-0.1331,-0.06689,0.01554,0.04578,-0.02322
S_a,C_a,0.06052,0.01476,-0.04887,-0.09877,-0.0244,-0.0337,-0.01497,-0.0364
S_a,C_SP2,-0.05701,-0.08623,-0.1176,-0.008467,0.09162,0.1265,-0.03248,-0.1319
S_a,C_SP,-0.01817,0.03093,-0.02802,-0.007437,0.002437,-0.02018,-0.02999,-0.009289
S_a,F,0.02743,-0.0259,-0.02939,-0.001609,-0.01106,0.01519,0.05275,0.02007
S_a,F_ba,0.04391,0.01542,0.02121,0.001028,-0.04103,0.02409,-0.001036,0.01006
S_a,Cl,0.01313,-0.04304,-0.0221,0.01323,-0.01565,0.03673,-6.936e-05,-0.02882
S_a,Cl_ba,0.02604,-0.0172,0.02442,-0.004463,-0.0336,0.02366,0.01492,-0.004449
S_a,Br,-0.01931,-0.003851,-0.01607,-0.01804,-0.02446,0.01414,0.02487,0.04627
S_a,Br_ba,-0.0114,0.02168,-0.022,0.002972,0.009641,0.05506,0.002203,0.00259
S_a,I,0.03314,0.0166,0.02596,0.0117,-0.03532,0.008825,-0.009803,0.00433
S_a,I_ba,0.01742,-0.01491,-0.04271,9.108e-05,0.007496,-0.01024,-0.008312,0.004412
S_a,N_D,-0.04914,-0.009897,-0.01567,-0.03188,-0.01168,0.07123,0.03036,0.04449
S_a,N_a_D,0.01882,0.04858,-0.03639,-0.06541,0.0208,0.06303,0.09732,0.009256
S_a,N_ba_D,0.01728,0.02668,-0.01775,-0.03459,-0.03663,-0.01655,0.02909,0.003532
S_a,Np_D,0.01788,-0.002592,0.02387,0.06762,0.07762,0.2348,0.2839,0.2166
S_a,N_SP2_D,0.03757,-0.02021,0.03694,0.008142,0.001927,0.011,0.04257,0.02549
S_a,N_AMID_D,0.06322,-0.005268,0.03176,0.004741,-0.009435,-0.06975,-0.1567,-0.253
S_a,Np_RES_D,0.006606,-0.06219,-0.04489,-0.06548,-0.04702,0.04593,0.03275,0.02558
S_a,N_DA,-0.003499,-0.01868,0.02302,0.004483,0.03408,0.03677,0.036,0.0173
S_a,N_a_DA,0.06033,0.0007964,-0.001095,-0.0061,-0.005462,0.04567,-0.009792,-0.07268
S_a,O_DA,0.1063,0.1365,0.166,0.1494,0.06514,-0.05506,-0.092,-0.08218
S_a,O_ba_DA,0.04818,0.04582,0.0447,0.02898,0.01331,-0.05461,-0.08581,-0.02465
S_a,Met_DA,0.0175,0.003124,0.02408,0.03954,0.06127,0.07583,0.1763,0.1528
S_a,N_A,-0.005267,0.01688,0.0277,-0.03318,-0.02066,0.02069,-0.0224,-0.02698
S_a,N_a_A,0.02065,0.009953,-0.004569,0.002649,-0.007796,0.007976,-0.03056,-0.04547
S_a,O_A,-0.01723,-0.05344,-0.04944,-0.09068,-0.03737,-0.00269,-0.01395,-0.007794
S_a,O_a_A,0.00643,0.02103,0.01161,0.0001093,-0.01273,-0.001352,0.0006792,-0.01051
S_a,On_A,0.1057,0.09847,0.09123,0.1502,0.107,-0.003557,-0.06757,-0.02036
S_a,O_SP2_A,0.005565,0.04115,0.04812,0.01109,0.03925,0.01889,0.03273,0.012
S_a,O_AMID,0.123,0.07839,0.03314,-0.02685,-0.03921,-0.0546,-0.1528,-0.1959
S_a,O_CAR,0.02259,0.01251,-0.03854,-0.06386,-0.07014,-0.0969,-0.09132,-0.05066
S_a,O_ALD,0.06716,0.1101,0.2265,0.4116,0.5196,0.562,0.4131,0.243
S_a,N,-0.04819,0.001194,0.02709,-0.04265,0.01399,0.07938,0.1369,0.1668
S_a,Np,0.01781,0.002674,-0.006032,-0.03417,0.04946,0.07016,0.01815,0.02984
S_a,N_SP,-0.01826,0.007924,0.01993,0.01289,0.008749,-0.03188,0.007427,0.01157
S_a,O,-0.000422,0.0219,-0.03085,-0.02719,0.03823,-0.0182,0.01038,-0.005897
S_a,On,-0.01703,0.004805,0.00971,0.006472,0.03626,0.008043,-0.013,0.03814
S_a,S,0.03307,0.03878,-0.01757,-0.07207,-0.07595,0.02216,0.05446,0.06821
S_a,S_a,-0.01316,0.01565,0.02681,-0.0227,0.01495,0.01796,-0.01576,0.05253
S_a,S_H,0.02099,0.03817,-0.03784,-0.05304,-0.06881,-0.06251,-0.02293,-0.06399
S_a,P,-0.06192,-0.0757,-0.06418,-0.07444,0.01059,0.02229,0.04378,0.0002159
S_a,U,0.06326,0.03935,0.05198,0.02669,-0.04134,-0.05274,-0.0338,-0.06593
S_H,H,0.05061,-0.02241,-0.04567,-0.04318,-0.04071,0.05536,-0.0802,-0.1304
S_H,H_N,-0.02484,-0.005417,-0.07031,-0.09377,-0.08906,-0.05505,0.02338,0.01159
S_H,H_O,-0.02507,-0.04631,-0.05177,-0.1171,-0.07644,-0.09247,-0.1544,-0.09208
S_H,H_S,-0.1058,-0.1356,-0.1606,-0.1442,-0.1219,-0.09445,-0.0336,-0.02207
S_H,H_ba,-0.02234,-0.03033,-0.06934,-0.0725,-0.1632,-0.1575,-0.1223,-0.1108
S_H,C,0.01993,0.07326,0.005469,-0.05015,0.02096,-0.02043,-0.0003431,-0.06223
S_H,C_a,0.07984,0.05267,-0.03412,-0.0607,-0.09374,-0.08983,-0.1665,-0.1286
S_H,C_SP2,0.02494,-0.01159,-0.06682,0.04067,0.1155,0.138,0.1013,0.03219
S_H,C_SP,0.03599,0.007217,-0.006887,0.02989,-0.003969,0.02033,-0.003429,0.02857
S_H,F,-0.04677,-0.03826,0.009138,0.001403,0.04508,0.05866,-0.03959,-0.04316
S_H,F_ba,0.03078,0.05619,0.002553,0.02423,0.07251,-0.02724,-0.02739,-0.03039
S_H,Cl,0.02945,0.01227,-0.038,-0.01794,-0.06743,-0.1282,-0.1263,-0.06925
S_H,Cl_ba,-0.001552,-0.0509,-0.003054,0.03066,0.02415,0.02162,0.002789,0.022
S_H,Br,0.03683,-0.01148,0.02291,0.02524,-0.02413,-0.01808,0.04264,0.05571
S_H,Br_ba,-0.0117,-0.05883,0.02896,0.05122,0.0568,0.0009365,0.01406,-0.01094
S_H,I,-0.04965,0.02553,-0.01428,0.01677,-0.0006628,-0.09844,-0.03705,-0.07397
S_H,I_ba,-0.03039,0.03624,0.01594,0.001526,-0.04879,0.003624,-0.01574,-0.05366
S_H,N_D,0.02928,0.00191,0.03871,0.03817,-0.04647,-0.02248,-0.02826,0.03789
S_H,N_a_D,0.03063,0.001928,0.0267,0.04171,-0.007822,0.02666,-0.0956,-0.03839
S_H,N_ba_D,0.1182,0.03444,0.04907,0.02819,0.01459,0.04717,-0.003568,-0.01904
S_H,Np_D,0.05832,0.09117,0.03789,0.07082,0.05549,0.239,0.3515,0.2684
S_H,N_SP2_D,0.01417,0.01721,0.011,0.01054,0.05837,-0.03406,-0.0327,-0.02048
S_H,N_AMID_D,0.07132,-0.00584,0.01549,-0.02206,-0.001062,-0.03137,-0.1086,-0.1445
S_H,Np_RES_D,-0.007651,0.08107,0.0212,-0.08767,-0.05368,0.05616,0.0002239,-0.02403
S_H,N_DA,-0.01821,0.02764,-0.02413,-0.05087,-0.008146,0.0391,0.01123,0.01761
S_H,N_a_DA,-0.03709,-0.05171,-0.06441,-0.1442,-0.07094,-0.08137,-0.1189,-0.02869
S_H,O_DA,-0.0001771,-0.03846,-0.111,-0.08587,-0.01212,-0.01002,-0.04067,-0.04633
S_H,O_ba_DA,0.06456,0.007214,-0.007333,-0.02936,-0.09675,-0.1169,-0.1492,-0.04989
S_H,Met_DA,-0.1221,-0.1388,-0.2494,-0.2073,-0.113,0.009149,0.04621,0.1226
S_H,N_A,0.02753,-0.009643,0.01832,0.03146,-0.007763,0.06209,0.0372,0.03107
S_H,N_a_A,0.03421,0.05578,0.002868,-0.01973,-0.1022,-0.1178,-0.07333,-0.0446
S_H,O_A,-0.03123,0.01615,-0.05785,-0.03712,-0.08998,-0.1246,-0.07531,-0.06852
S_H,O_a_A,-0.04964,0.02407,-0.02979,0.01651,0.03066,0.002153,0.01442,0.02491
S_H,On_A,0.06142,0.05637,0.04731,0.09054,0.1218,0.07039,0.06775,-0.04175
S_H,O_SP2_A,-0.009972,0.01587,0.07753,0.01178,0.04908,-0.001029,-0.02195,-0.06161
S_H,O_AMID,0.01531,0.02931,-0.009864,0.03479,0.07121,-0.009106,-0.04777,-0.05382
S_H,O_CAR,0.05032,-0.07847,-0.08912,-0.0656,-0.06962,-0.08431,-0.09636,0.00161
S_H,O_ALD,0.09403,0.1155,0.2339,0.3329,0.4544,0.3459,0.2719,0.2231
S_H,N,0.02091,0.06209,0.1112,0.08439,-0.06795,-0.1172,-0.06322,0.06269
S_H,Np,-0.06278,-0.03325,-0.001747,-0.03811,-0.01919,0.03412,0.06357,0.02115
S_H,N_SP,0.06173,0.04666,-0.02609,0.03762,0.00161,-0.05337,0.03531,-0.009356
S_H,O,-0.03683,0.007775,-0.01206,0.04706,-0.01528,-0.01286,0.01066,0.03842
S_H,On,-0.03538,-0.01941,-0.001772,0.01611,0.04673,0.04275,-0.01192,-0.007494
S_H,S,0.05448,0.1365,0.074,-0.02311,-0.02839,0.02054,-0.04179,-0.04956
S_H,S_a,0.002064,-0.03425,-0.02964,-0.04333,0.0391,-0.02089,0.02277,0.04589
S_H,S_H,-0.04816,-0.0448,-0.1217,-0.1669,-0.1732,-0.155,0.04556,0.1308
S_H,P,-0.01979,-0.0221,0.06456,0.05993,0.007759,-0.03483,-0.08404,-0.09454
S_H,U,-0.0194,0.03008,0.002781,-0.001304,-0.01694,-0.04179,-0.03888,-0.04475
P,H,-0.03185,0.1089,-0.0493,-0.01697,0.1213,0.02227,-0.09463,-0.04402
P,H_N,0.01592,-0.102,-0.06199,-0.03935,-0.1169,-0.02185,0.06705,0.0002513
P,H_O,-0.02346,-0.01135,-0.1317,-0.1952,-0.07649,-0.08213,-0.03044,-0.04416
P,H_S,-0.002561,0.0003369,-0.06245,-0.1434,0.06576,0.1797,-0.00168,0.03256
P,H_ba,0.04236,-0.02819,-0.08505,-0.01775,0.1303,0.009232,-0.05396,0.009739
P,C,0.1213,0.1557,0.07897,-0.021,-0.008855,0.06759,0.05116,0.07892
P,C_a,0.03756,0.1214,0.07497,0.04915,0.09416,0.1178,0.1452,-0.02565
P,C_SP2,-0.08728,0.0006637,-0.01151,0.02489,0.1133,0.151,0.1963,0.08481
P,C_SP,-0.02134,-0.04789,-0.05923,-0.02333,-0.0159,-0.008129,-0.009561,-0.005276
P,F,0.05461,0.04771,0.1883,0.1496,0.1123,-0.06317,-0.1865,-0.1716
P,F_ba,0.049,0.02126,0.01103,-0.0527,0.02464,0.03807,0.007656,-0.08076
P,Cl,0.1001,0.138,0.06579,0.1142,0.1416,0.03961,-0.0003155,-0.0323
P,Cl_ba,-0.06249,0.01659,0.04754,0.0185,0.02358,0.01059,0.001433,0.08243
P,Br,0.09167,0.01055,0.07031,0.05632,-0.006775,0.0101,0.1575,0.09476
P,Br_ba,-0.07985,0.005404,0.02862,-0.04982,0.04545,0.02998,-0.008672,0.01197
P,I,-0.03259,0.003036,0.002423,0.1845,0.07524,0.008584,0.0337,0.02407
P,I_ba,0.01063,0.004066,-0.00953,-0.04015,0.002645,-0.0252,-0.02783,-0.02026
P,N_D,0.09813,0.137,0.2426,0.2148,0.1795,0.05943,-0.2162,-0.3407
P,N_a_D,0.05011,0.03588,0.06356,0.03563,0.1405,0.1506,0.0622,-0.08709
P,N_ba_D,0.147,0.2145,0.1785,0.1077,0.08431,0.1173,0.1432,0.04823
P,Np_D,0.5667,0.5212,0.3558,-0.0487,-0.3476,0.08823,0.3514,0.3628
P,N_SP2_D,-0.02308,-0.0225,-0.08204,0.02556,-0.005032,0.006509,0.02569,-0.06788
P,N_AMID_D,0.2047,0.2138,0.08717,-0.1936,-0.3352,-0.05075,0.1774,0.08346
P,Np_RES_D,0.2615,0.186,-0.008176,-0.05862,0.2039,0.2688,0.01742,-0.08879
P,N_DA,-0.02861,0.07186,-0.01557,-0.009877,-0.03219,0.05849,0.01216,-0.02402
P,N_a_DA,-0.06372,-0.08616,-0.1845,-0.1679,-0.09487,-0.2364,-0.04899,0.07386
P,O_DA,0.1342,-0.04587,-0.1669,-0.1768,0.08533,0.1769,0.1117,0.1459
P,O_ba_DA,0.02678,-0.08425,-0.2722,-0.3778,-0.3524,-0.04563,0.2305,0.1749
P,Met_DA,0.1695,-0.07645,-0.4635,-0.9309,-0.5909,0.2438,0.5863,0.4131
P,N_A,0.01199,-0.0007415,0.04214,-0.007617,0.08774,0.06409,0.03693,-0.004427
P,N_a_A,0.08981,0.04646,0.1208,0.01719,-0.03959,-0.2889,-0.3071,-0.1427
P,O_A,0.03949,0.2153,0.1618,0.03234,-0.1886,-0.2897,0.03767,0.2366
P,O_a_A,-0.04309,0.01093,0.03385,-0.008974,-0.0007723,0.005261,0.008086,0.002174
P,On_A,0.1451,0.1788,-0.002182,-0.1863,-0.04774,0.05445,0.06196,-0.196
P,O_SP2_A,0.1366,0.2516,0.2995,0.338,0.2056,-0.1401,-0.3128,-0.1372
P,O_AMID,0.07711,0.2487,0.3045,0.2941,0.2833,-0.01799,-0.2404,-0.1921
P,O_CAR,0.119,0.09858,0.1553,0.1461,-0.0009766,-0.1454,-0.4463,-0.3497
P,O_ALD,0.1345,0.1204,0.1465,0.3679,0.6667,0.7281,0.4758,0.1526
P,N,0.02067,0.02397,0.000316,-0.0706,-0.2889,-0.274,0.01258,0.1224
P,Np,0.05717,0.03258,-0.02986,0.07132,0.02068,0.0147,0.02355,-0.06277
P,N_SP,0.08571,-0.04688,0.01359,-0.05582,0.02077,-0.05736,0.004145,-0.03079
P,O,-0.04574,-0.05956,0.001674,-0.02593,-0.01867,-0.03191,0.02632,0.03201
P,On,0.02483,0.002904,0.003936,0.02854,-0.02393,0.003175,-0.02363,-0.05557
P,S,0.121,0.1229,0.1529,0.2562,0.3316,0.1728,0.05051,-0.05996
P,S_a,0.05077,-0.04158,0.02697,0.05892,-0.0302,-0.02462,-0.06123,0.009523
P,S_H,0.04434,0.09803,-0.03257,-0.05918,-0.05575,-0.000832,-0.01549,-0.03478
P,P,0.255,0.3465,0.4582,0.4939,0.4238,0.2546,-0.01527,-0.1535
P,U,0.04479,0.04862,0.1199,0.04855,-0.02829,-0.003905,-0.0512,-0.02869
U,H,0.002025,-0.01597,0.002222,-0.005988,0.005808,0.004481,-0.003018,-0.014
U,H_N,0.00489,0.005013,-0.005419,5.93e-05,-0.002128,-0.009995,-0.0128,-0.01265
